id,type,customer_id,number,nett_amount,gross_amount,tax_amount,currency,created_at
fb5cd713-c6f9-4390-9b8b-8c7ee577a16a,invoice,e90e0e7e-3344-4e66-b34f-d5b53fbae1b1,DP/2004/07/07/88833461,3499.29,4304.13,804.84,EUR,"2004-07-07 11:03:00"
b661e6a7-9f51-4a63-8f7a-51baf72643dd,invoice,c9a74483-645d-4be9-83eb-ed59785dd2be,DP/2017/05/12/33577425,2142.27,2634.99,492.72,EUR,"2017-05-12 19:02:00"
c14567b1-e64d-485e-827f-58dd7adf5ab8,invoice,c9a74483-645d-4be9-83eb-ed59785dd2be,DP/2011/10/05/78540748,2540.97,3125.39,584.42,EUR,"2011-10-05 19:13:00"
dba1a820-b6db-4fdc-ad56-53b9abbcb96f,invoice,c9a74483-645d-4be9-83eb-ed59785dd2be,DP/2022/01/05/21980171,1884.64,2318.11,433.47,EUR,"2022-01-05 09:01:00"
4252e3c0-8b98-4086-a84a-378012f8c624,invoice,32936399-2bb5-4210-86ea-c0ac59f0bf49,DP/2016/05/06/71198121,2114.76,2601.15,486.39,EUR,"2016-05-06 00:40:00"
a7eeed98-b6ca-41df-9227-f7e537315540,invoice,32936399-2bb5-4210-86ea-c0ac59f0bf49,DP/2006/08/09/26590078,1677.31,2063.09,385.78,EUR,"2006-08-09 23:15:00"
e3f590b1-5116-4117-9316-2421489c4568,invoice,32936399-2bb5-4210-86ea-c0ac59f0bf49,DP/2021/04/04/26313603,2206.07,2713.47,507.4,EUR,"2021-04-04 18:09:00"
9795ffe7-aedf-4073-8436-8f9e1e271fae,invoice,a9be11d1-7689-42b3-80f2-0aa321f9f1f5,DP/2018/08/03/76842823,2254.79,2773.39,518.6,EUR,"2018-08-03 12:39:00"
37f386c9-47b8-4f8b-87e4-e9c47fb6bc2a,invoice,a9be11d1-7689-42b3-80f2-0aa321f9f1f5,DP/2003/09/06/98838974,2733.17,3361.8,628.63,EUR,"2003-09-06 12:06:00"
b8a2073a-9635-41fd-a3ac-ce30554971be,invoice,a9be11d1-7689-42b3-80f2-0aa321f9f1f5,DP/2018/06/11/86032320,987.18,1214.23,227.05,EUR,"2018-06-11 20:27:00"
6fcf8c60-14f8-43cc-b991-d2ff3739114b,invoice,b3edfff2-a292-4a9f-ac74-631ff8e01281,DP/2008/12/03/21259139,1211.09,1489.64,278.55,EUR,"2008-12-03 03:06:00"
da488435-665d-4834-ba20-99b14f74ee79,invoice,b3edfff2-a292-4a9f-ac74-631ff8e01281,DP/2003/02/03/97195482,811.46,998.1,186.64,EUR,"2003-02-03 07:05:00"
aa066d4e-7849-4dfe-908e-03aef610e70c,invoice,b3edfff2-a292-4a9f-ac74-631ff8e01281,DP/2011/12/07/91372225,766.4,942.67,176.27,EUR,"2011-12-07 20:40:00"
94a30811-12ed-4123-a174-0dd6a6fa8451,invoice,83483298-ea35-42f9-8b5c-c110bd6604f6,DP/2012/09/09/10291289,2079.48,2557.76,478.28,EUR,"2012-09-09 02:54:00"
9d09c506-11e0-480a-83ce-26bb49bf5d4c,invoice,83483298-ea35-42f9-8b5c-c110bd6604f6,DP/2005/10/05/58362799,1398.71,1720.41,321.7,EUR,"2005-10-05 16:53:00"
9fe182c8-67ef-4060-8624-e862209274ef,invoice,83483298-ea35-42f9-8b5c-c110bd6604f6,DP/2017/11/04/47551943,1932.29,2376.72,444.43,EUR,"2017-11-04 20:16:00"
6e581665-34b8-43e3-bd51-6599c679b55e,invoice,e3bd5b36-8523-44ad-8be1-1aa2b384405b,DP/2010/02/07/32863735,1683.9,2071.2,387.3,EUR,"2010-02-07 23:48:00"
c81c0e3e-ab4d-4cf7-b8fc-f8e0610763a6,invoice,e3bd5b36-8523-44ad-8be1-1aa2b384405b,DP/2019/08/02/83704814,2114.45,2600.77,486.32,EUR,"2019-08-02 14:48:00"
74de2a0d-832f-40fa-a220-fe94f8e0a0b8,invoice,e3bd5b36-8523-44ad-8be1-1aa2b384405b,DP/2006/12/06/14187806,2557.27,3145.44,588.17,EUR,"2006-12-06 18:01:00"
f2acb07b-17a7-49c0-addb-2bf6d084fc5b,invoice,05c40423-f3fc-4e24-b996-6067307cca18,DP/2017/06/12/51174856,1028.44,1264.98,236.54,EUR,"2017-06-12 06:02:00"
828a58c4-08e4-40a4-8ddb-919a0ae0aa1e,invoice,05c40423-f3fc-4e24-b996-6067307cca18,DP/2018/05/03/71445970,943.17,1160.1,216.93,EUR,"2018-05-03 06:20:00"
a4b9a823-f52b-490b-a141-885189c156b3,invoice,05c40423-f3fc-4e24-b996-6067307cca18,DP/2016/03/05/75418050,536.76,660.21,123.45,EUR,"2016-03-05 17:20:00"
2bf442c2-10e5-405c-8a46-0301e40b6386,invoice,bb1177fb-1313-4e7e-a52e-0a3efbb8d657,DP/2009/08/02/32078413,1444.28,1776.46,332.18,EUR,"2009-08-02 15:42:00"
28ef4726-a4a5-4d07-99c5-8868e13b19dc,invoice,bb1177fb-1313-4e7e-a52e-0a3efbb8d657,DP/2012/07/06/15942291,1409.42,1733.59,324.17,EUR,"2012-07-06 22:58:00"
2ec9e975-52bb-4a5b-9172-1a5cd7e77ee4,invoice,bb1177fb-1313-4e7e-a52e-0a3efbb8d657,DP/2014/10/08/13255875,2084.73,2564.22,479.49,EUR,"2014-10-08 03:46:00"
848ecad6-e3c8-4ee7-951e-39d58b7f110d,invoice,974aba8a-990a-4769-add6-4c6f57b6126c,DP/2002/06/05/62857261,1179.74,1451.08,271.34,EUR,"2002-06-05 11:36:00"
5afe67a8-a470-4f52-8e4c-d4ca1c1f57e8,invoice,974aba8a-990a-4769-add6-4c6f57b6126c,DP/2006/06/09/27429234,1469.73,1807.77,338.04,EUR,"2006-06-09 06:43:00"
418c7a9f-d230-449e-a8c0-cde4cb243db2,invoice,974aba8a-990a-4769-add6-4c6f57b6126c,DP/2003/06/07/11919703,643.4,791.38,147.98,EUR,"2003-06-07 23:51:00"
26a97f73-acae-4906-b072-4bc6a233379b,invoice,e858905d-c10f-4898-a371-1790c4da108f,DP/2005/01/05/88426668,907.82,1116.62,208.8,EUR,"2005-01-05 15:05:00"
c9b33268-bb30-45f3-9cbc-91b466d44c46,invoice,e858905d-c10f-4898-a371-1790c4da108f,DP/2008/02/07/33860618,2884.19,3547.55,663.36,EUR,"2008-02-07 13:36:00"
5edd41dc-48fc-4c4b-922f-6a8be409fbea,invoice,e858905d-c10f-4898-a371-1790c4da108f,DP/2020/08/03/39246313,1401.7,1724.09,322.39,EUR,"2020-08-03 10:13:00"
41d5ec06-c455-445f-943a-71acb7a30948,invoice,4e6f8f97-7514-4884-93bb-fb0ee11cacc7,DP/2010/02/02/10911449,2428.82,2987.45,558.63,EUR,"2010-02-02 11:11:00"
b7af7248-6164-4a82-bf30-e3e91aff3a29,invoice,4e6f8f97-7514-4884-93bb-fb0ee11cacc7,DP/2002/12/08/96322526,2723.55,3349.97,626.42,EUR,"2002-12-08 04:38:00"
501934de-18ea-428b-ba1e-5a33939178b7,invoice,4e6f8f97-7514-4884-93bb-fb0ee11cacc7,DP/2006/04/01/42978780,383.92,472.22,88.3,EUR,"2006-04-01 06:38:00"
8831d772-0d7a-43e1-b1d4-604ef045c311,invoice,3c57984b-ad7e-4d32-8993-94d287ed7d1b,DP/2010/09/02/98705885,1580.08,1943.5,363.42,EUR,"2010-09-02 03:10:00"
670ef516-da8b-489a-b4fc-d595c74b2674,invoice,3c57984b-ad7e-4d32-8993-94d287ed7d1b,DP/2004/05/10/53685650,3344.11,4113.26,769.15,EUR,"2004-05-10 15:55:00"
a6213722-7590-454a-b2e0-d3219bc405f5,invoice,3c57984b-ad7e-4d32-8993-94d287ed7d1b,DP/2005/06/12/84651292,3177.55,3908.39,730.84,EUR,"2005-06-12 06:38:00"
ec9c045b-1996-41a6-a950-437f25060450,invoice,81531d44-e9e8-4cae-a8e6-e5052f3f7456,DP/2007/06/12/47007825,2963.5,3645.11,681.61,EUR,"2007-06-12 06:18:00"
b0352812-466f-4b20-bea2-5dddcbc1d7b1,invoice,81531d44-e9e8-4cae-a8e6-e5052f3f7456,DP/2007/06/02/61459873,2096.98,2579.29,482.31,EUR,"2007-06-02 13:20:00"
828c3c50-dd2f-41f0-a554-8ab4784c6a85,invoice,81531d44-e9e8-4cae-a8e6-e5052f3f7456,DP/2013/07/12/25023480,945,1162.35,217.35,EUR,"2013-07-12 02:14:00"
c056ff1c-1d9b-4470-9106-9fa47735f1ba,invoice,ced0c07b-c889-4320-bed3-a3a3741639b0,DP/2012/04/04/41964217,1635.03,2011.09,376.06,EUR,"2012-04-04 04:27:00"
e014ba7f-0ec9-4e5c-b068-2632c3201c88,invoice,ced0c07b-c889-4320-bed3-a3a3741639b0,DP/2016/04/12/53855221,639.95,787.14,147.19,EUR,"2016-04-12 08:36:00"
9429398d-0894-4b92-af3e-2e2485d3ef80,invoice,ced0c07b-c889-4320-bed3-a3a3741639b0,DP/2002/07/10/88925326,2935.46,3610.62,675.16,EUR,"2002-07-10 09:17:00"
d9f3944c-f38e-4088-b631-3f47cb117064,invoice,30ebe363-e308-4788-980b-fe8ce19e825c,DP/2010/04/12/47408475,2089.73,2570.37,480.64,EUR,"2010-04-12 09:26:00"
ec87dfa4-01df-4d71-ba61-a5924127fe59,invoice,30ebe363-e308-4788-980b-fe8ce19e825c,DP/2015/01/09/43087066,1219.47,1499.95,280.48,EUR,"2015-01-09 23:24:00"
2cafd054-5830-4ffe-85d0-07aeb79984d3,invoice,30ebe363-e308-4788-980b-fe8ce19e825c,DP/2013/11/06/99497995,538.02,661.76,123.74,EUR,"2013-11-06 00:44:00"
73636db9-403a-402d-a1d9-f614827b0a3e,invoice,51b89860-82ab-4f84-b185-7a7944adead6,DP/2005/09/09/63637727,3408.4,4192.33,783.93,EUR,"2005-09-09 22:17:00"
967043f3-187d-414c-baac-bdb288c54fb3,invoice,51b89860-82ab-4f84-b185-7a7944adead6,DP/2017/09/10/36328143,3305.47,4065.73,760.26,EUR,"2017-09-10 16:43:00"
6fb49470-40fd-44ac-a536-217685f60225,invoice,51b89860-82ab-4f84-b185-7a7944adead6,DP/2021/12/06/30129706,2041.57,2511.13,469.56,EUR,"2021-12-06 08:14:00"
d632300e-d4ab-4f94-9edf-e57d4203e693,invoice,f1d54695-b06a-4b4f-bfe8-92120b04498b,DP/2008/02/04/32502435,1639.46,2016.54,377.08,EUR,"2008-02-04 21:24:00"
2360b596-6b32-4914-97eb-4750a3dbb98d,invoice,f1d54695-b06a-4b4f-bfe8-92120b04498b,DP/2018/02/07/65131542,1791.82,2203.94,412.12,EUR,"2018-02-07 19:00:00"
7a215fb8-3edd-4bb4-8cbe-6a030a664ebf,invoice,f1d54695-b06a-4b4f-bfe8-92120b04498b,DP/2012/04/09/95886452,2249.99,2767.49,517.5,EUR,"2012-04-09 14:45:00"
405018b0-6aba-4fa2-8972-9725d2d05cf0,invoice,dc4cc728-782b-4042-ae24-3a75ac1723a1,DP/2018/02/04/43938092,507.74,624.52,116.78,EUR,"2018-02-04 02:51:00"
df67a63f-b0b6-4f6c-b8d5-cd8e8650f79b,invoice,dc4cc728-782b-4042-ae24-3a75ac1723a1,DP/2001/07/06/42788448,844.51,1038.75,194.24,EUR,"2001-07-06 19:23:00"
cc043a03-89d0-4255-a09e-ca30cf9e9245,invoice,dc4cc728-782b-4042-ae24-3a75ac1723a1,DP/2012/07/08/87890610,2218.57,2728.84,510.27,EUR,"2012-07-08 13:49:00"
a7388124-2259-4d65-96be-5f8385f3348f,invoice,5f11865f-159a-4820-8a1e-c838326a87c8,DP/2018/08/06/47481801,3318.6,4081.88,763.28,EUR,"2018-08-06 17:26:00"
59af9e45-f909-404f-a8bf-f1d16b52ba3d,invoice,5f11865f-159a-4820-8a1e-c838326a87c8,DP/2022/11/06/73512141,757.08,931.21,174.13,EUR,"2022-11-06 20:02:00"
fe22c099-7d98-4020-a692-b83c4597100d,invoice,5f11865f-159a-4820-8a1e-c838326a87c8,DP/2022/04/08/82767733,1480.16,1820.6,340.44,EUR,"2022-04-08 17:46:00"
cec9e00c-cf40-422d-a351-603f452c1ca2,invoice,00fd53cd-99e9-42fc-a96d-1a8527d82091,DP/2000/11/08/49474983,1328.21,1633.7,305.49,EUR,"2000-11-08 01:30:00"
25000e0f-9006-4ec1-b9f2-e0eba37d2b77,invoice,00fd53cd-99e9-42fc-a96d-1a8527d82091,DP/2021/09/07/85777965,2597.86,3195.37,597.51,EUR,"2021-09-07 22:38:00"
cf33d97f-e7ea-484b-984f-053899fd7c96,invoice,00fd53cd-99e9-42fc-a96d-1a8527d82091,DP/2012/04/12/20488981,498.49,613.14,114.65,EUR,"2012-04-12 07:25:00"
38746b8d-b3d9-44ad-8075-b794e3be5a30,invoice,be4370a2-d75e-421b-b0fb-015871749760,DP/2008/09/03/60056788,1105.9,1360.26,254.36,EUR,"2008-09-03 09:15:00"
633923e9-50b9-4e01-b60b-ab543d266bab,invoice,be4370a2-d75e-421b-b0fb-015871749760,DP/2011/08/02/76363669,194.7,239.48,44.78,EUR,"2011-08-02 21:03:00"
d0b3d51e-8e67-4651-93cf-5350c5478766,invoice,be4370a2-d75e-421b-b0fb-015871749760,DP/2011/11/07/40918958,308.53,379.49,70.96,EUR,"2011-11-07 18:38:00"
792d7407-8745-47dd-a813-e661657a4cdc,invoice,142fff28-21ba-41ef-9e9c-84fd47928186,DP/2016/08/06/30009384,899.6,1106.51,206.91,EUR,"2016-08-06 23:55:00"
e3a4b7da-3db7-4bbd-aa9a-c610018cabfb,invoice,142fff28-21ba-41ef-9e9c-84fd47928186,DP/2007/04/01/71855887,317.3,390.28,72.98,EUR,"2007-04-01 22:14:00"
1b29dad4-5077-4dc6-a217-9160fabb60e9,invoice,142fff28-21ba-41ef-9e9c-84fd47928186,DP/2022/03/12/92432001,1293.47,1590.97,297.5,EUR,"2022-03-12 01:00:00"
213a9f19-4866-46d4-96d4-597f670c1226,invoice,ff7990ad-6ca7-4366-aaf6-d63aaec7b6d8,DP/2016/10/09/30663005,2564.36,3154.16,589.8,EUR,"2016-10-09 17:35:00"
e4e52bda-fecd-43ef-80ad-9895e6757199,invoice,ff7990ad-6ca7-4366-aaf6-d63aaec7b6d8,DP/2006/03/08/68424052,166.97,205.37,38.4,EUR,"2006-03-08 01:23:00"
8593c64f-d480-4f96-8ea2-289d47a3c083,invoice,ff7990ad-6ca7-4366-aaf6-d63aaec7b6d8,DP/2018/04/03/27229504,3402.87,4185.53,782.66,EUR,"2018-04-03 14:14:00"
7fbef973-b886-421f-8949-7faeccdf6fb6,invoice,a770d50b-018e-458f-9520-83d4738a116d,DP/2010/09/01/43561649,3309.55,4070.75,761.2,EUR,"2010-09-01 07:01:00"
3c01d433-1600-44a7-bf5b-cd77cfd39d19,invoice,a770d50b-018e-458f-9520-83d4738a116d,DP/2014/03/04/67005167,258.91,318.46,59.55,EUR,"2014-03-04 18:05:00"
6e12a98c-c94a-41f9-b83e-fc404c38bf73,invoice,a770d50b-018e-458f-9520-83d4738a116d,DP/2016/06/04/20434139,1882.05,2314.92,432.87,EUR,"2016-06-04 08:59:00"
7b7572fa-062f-47e9-97ed-9ee1a40734b3,invoice,8197003e-f36a-413a-9dc0-18044d379262,DP/2011/10/08/62990505,2666.32,3279.57,613.25,EUR,"2011-10-08 15:32:00"
51d5bd4b-8876-4f96-aae7-bf2f4f49c65e,invoice,8197003e-f36a-413a-9dc0-18044d379262,DP/2012/07/11/86016206,765.61,941.7,176.09,EUR,"2012-07-11 22:36:00"
8c55b007-9c39-42a0-baa1-d41c51b58a5e,invoice,8197003e-f36a-413a-9dc0-18044d379262,DP/2003/07/06/53423366,2438.45,2999.29,560.84,EUR,"2003-07-06 01:30:00"
19c07345-bdaf-4ec0-9c1c-0c63b254e1d0,invoice,d716c842-d72c-4867-a38c-aa043453a926,DP/2012/11/11/17792203,642.51,790.29,147.78,EUR,"2012-11-11 06:07:00"
00d0dc01-4ea0-4c5f-8937-718898e52090,invoice,d716c842-d72c-4867-a38c-aa043453a926,DP/2009/09/09/55273995,3484.39,4285.8,801.41,EUR,"2009-09-09 02:21:00"
43b8d591-c9ff-4389-80da-ac908edae1c3,invoice,d716c842-d72c-4867-a38c-aa043453a926,DP/2007/02/07/15587644,2018.64,2482.93,464.29,EUR,"2007-02-07 09:31:00"
7eb4ed56-5254-4955-b2ed-de07a5afa511,invoice,d57648f6-d514-4611-812d-fee9feaa9386,DP/2022/07/10/16339124,624.21,767.78,143.57,EUR,"2022-07-10 09:28:00"
35fde317-70f0-4f19-bd1e-2c6af3c3d564,invoice,d57648f6-d514-4611-812d-fee9feaa9386,DP/2017/02/09/98722686,726.05,893.04,166.99,EUR,"2017-02-09 10:59:00"
4ad85361-c8ae-43ff-88b5-5fff2369e74d,invoice,d57648f6-d514-4611-812d-fee9feaa9386,DP/2015/10/12/39604395,1403.49,1726.29,322.8,EUR,"2015-10-12 18:39:00"
63410fa3-8fe6-4f88-a8b0-c1acbe64b684,invoice,ba3b9454-d0b5-439d-9fcd-b45a8eabbee4,DP/2022/01/03/11144899,2180.35,2681.83,501.48,EUR,"2022-01-03 09:38:00"
cd82f9e3-4f9b-4b5c-ab65-a34a06992ea2,invoice,ba3b9454-d0b5-439d-9fcd-b45a8eabbee4,DP/2022/01/08/15317799,2136.35,2627.71,491.36,EUR,"2022-01-08 14:56:00"
7fee42af-5a9f-4635-b805-f06694ef5456,invoice,ba3b9454-d0b5-439d-9fcd-b45a8eabbee4,DP/2014/10/10/16221542,1633.89,2009.68,375.79,EUR,"2014-10-10 10:56:00"
696e7978-f467-458b-8254-7fc25d2e0047,invoice,7d8530ca-339a-46aa-944b-392457ae6452,DP/2009/01/02/46878086,1800.85,2215.05,414.2,EUR,"2009-01-02 11:34:00"
d6dd5ae7-4316-44bc-9747-9a8c051e8cef,invoice,7d8530ca-339a-46aa-944b-392457ae6452,DP/2001/01/08/63075358,1411.45,1736.08,324.63,EUR,"2001-01-08 00:16:00"
467e3fee-5d91-45ee-a2e4-041f467badf1,invoice,7d8530ca-339a-46aa-944b-392457ae6452,DP/2019/08/04/99911108,1898.5,2335.16,436.66,EUR,"2019-08-04 01:01:00"
73d1ced6-485e-4e37-806e-3c77ae885803,invoice,c925d432-9d99-428f-9374-7c11a10dc308,DP/2011/12/05/55459553,1105.31,1359.53,254.22,EUR,"2011-12-05 12:28:00"
0f6a18f7-098d-411c-81f6-5e357174e91d,invoice,c925d432-9d99-428f-9374-7c11a10dc308,DP/2021/12/01/34346387,446.94,549.74,102.8,EUR,"2021-12-01 02:02:00"
3bf4d9ec-f483-4e24-ba41-989f7d2b260d,invoice,c925d432-9d99-428f-9374-7c11a10dc308,DP/2003/04/11/83066383,1189.61,1463.22,273.61,EUR,"2003-04-11 19:17:00"
9cff8535-95e3-4c2d-a670-138d05aa6aed,invoice,fc34f05d-490e-48c4-b7d2-88ea004b707b,DP/2016/07/04/91566776,1885.9,2319.66,433.76,EUR,"2016-07-04 13:19:00"
6ed0026d-123d-4cbb-bbc3-66337f8d2571,invoice,fc34f05d-490e-48c4-b7d2-88ea004b707b,DP/2000/03/12/49855379,2057.69,2530.96,473.27,EUR,"2000-03-12 14:36:00"
b5b37efa-2ee7-4118-bb48-525308de4665,invoice,fc34f05d-490e-48c4-b7d2-88ea004b707b,DP/2007/02/05/78166253,2849.04,3504.32,655.28,EUR,"2007-02-05 04:16:00"
50ad70bb-326e-4166-b568-ef9def948658,invoice,4a2ef4ee-d25f-4530-9801-fcc0e9ff3af6,DP/2021/08/07/86221418,2822.83,3472.08,649.25,EUR,"2021-08-07 05:12:00"
e48c70d0-3b0f-40c6-94eb-25941ea28717,invoice,4a2ef4ee-d25f-4530-9801-fcc0e9ff3af6,DP/2004/12/09/79515762,1155.04,1420.7,265.66,EUR,"2004-12-09 10:54:00"
a61b72d6-bd9e-4a45-8879-a897a817fc39,invoice,4a2ef4ee-d25f-4530-9801-fcc0e9ff3af6,DP/2007/10/08/82596165,584.55,719,134.45,EUR,"2007-10-08 06:16:00"
8154c4b0-e01d-4675-8e6a-bf630ffdff8f,invoice,1415b384-08fc-4945-8b48-99fbe1319d18,DP/2001/10/02/42478684,2649.03,3258.31,609.28,EUR,"2001-10-02 10:54:00"
bdc41af8-a5d0-4077-80f3-29c590328ae6,invoice,1415b384-08fc-4945-8b48-99fbe1319d18,DP/2010/09/01/98437537,335.36,412.49,77.13,EUR,"2010-09-01 01:45:00"
e8b09c3a-15b2-4585-807c-2f7bc09f0c5d,invoice,1415b384-08fc-4945-8b48-99fbe1319d18,DP/2022/07/12/76019103,1417.27,1743.24,325.97,EUR,"2022-07-12 11:50:00"
beed200f-a5d9-438b-a9f6-45654b38e446,invoice,9d1f5c2e-7bfa-4ea2-bcb4-cf59b6fb1e71,DP/2016/06/10/11970013,1702.75,2094.38,391.63,EUR,"2016-06-10 00:31:00"
5ae0c39e-e81e-4e73-9a22-40280abb326a,invoice,9d1f5c2e-7bfa-4ea2-bcb4-cf59b6fb1e71,DP/2005/06/08/99411244,764.44,940.26,175.82,EUR,"2005-06-08 16:34:00"
40f2efd4-ff61-45a1-8bde-c2df1f2fd1d3,invoice,9d1f5c2e-7bfa-4ea2-bcb4-cf59b6fb1e71,DP/2011/01/10/24952645,2457.68,3022.95,565.27,EUR,"2011-01-10 23:13:00"
d32f5621-cea3-4ca7-b0a5-7635aaf02b26,invoice,c507df03-9a59-4d56-8049-25e8a7e17ffb,DP/2009/05/09/59685364,3475.04,4274.3,799.26,EUR,"2009-05-09 21:12:00"
adaf007c-6190-4307-985a-7451c7c42712,invoice,c507df03-9a59-4d56-8049-25e8a7e17ffb,DP/2005/02/08/56825555,2280.54,2805.06,524.52,EUR,"2005-02-08 11:36:00"
4261ac93-49ff-4311-bbd4-9823b63d1dd1,invoice,c507df03-9a59-4d56-8049-25e8a7e17ffb,DP/2017/09/03/71465529,2702.97,3324.65,621.68,EUR,"2017-09-03 23:51:00"
7e10f7e5-0dcf-416f-926f-5136082460d4,invoice,f1f7fa7b-3d70-4fd2-a381-10025ef7425c,DP/2009/03/09/33564770,766.91,943.3,176.39,EUR,"2009-03-09 03:28:00"
aea41c88-ddb9-4672-8566-844183f38b0b,invoice,f1f7fa7b-3d70-4fd2-a381-10025ef7425c,DP/2003/04/06/79805129,634.9,780.93,146.03,EUR,"2003-04-06 03:01:00"
a5fbfab3-0096-4987-88f1-0be22ba7ece2,invoice,f1f7fa7b-3d70-4fd2-a381-10025ef7425c,DP/2012/06/11/67545998,1670.35,2054.53,384.18,EUR,"2012-06-11 14:04:00"
df9f7fae-de92-4e50-ad3c-d0fa4b07d24e,invoice,2149e010-d10f-4080-a2bc-524dc38b228c,DP/2009/11/12/99292679,2566.22,3156.45,590.23,EUR,"2009-11-12 15:50:00"
c6270e9e-97a4-499a-abf4-72c8293bca51,invoice,2149e010-d10f-4080-a2bc-524dc38b228c,DP/2002/02/07/89933050,2807.83,3453.63,645.8,EUR,"2002-02-07 16:36:00"
ef909bdc-87ad-4ad4-8085-860cbefbae1b,invoice,2149e010-d10f-4080-a2bc-524dc38b228c,DP/2003/11/05/42954497,2780.28,3419.74,639.46,EUR,"2003-11-05 19:48:00"
3230c623-d3d4-4eaf-8c54-48a20801d2ea,invoice,f97dfa3f-6ca8-4e1e-9a27-14234110caba,DP/2014/05/09/74499386,1793.47,2205.97,412.5,EUR,"2014-05-09 21:12:00"
eb1eb736-fbd2-47d3-95ec-c560feb092e2,invoice,f97dfa3f-6ca8-4e1e-9a27-14234110caba,DP/2015/10/02/26416753,3499.44,4304.31,804.87,EUR,"2015-10-02 19:46:00"
88a4bec8-b6c6-4101-926c-f1e0c066e43f,invoice,f97dfa3f-6ca8-4e1e-9a27-14234110caba,DP/2008/03/12/57609952,2057.17,2530.32,473.15,EUR,"2008-03-12 13:41:00"
e963e3fd-6f4a-409c-800b-946f26ae14d7,invoice,8c34388c-7c17-4230-bc99-95d858cbf3ea,DP/2007/07/08/66072392,1438.42,1769.26,330.84,EUR,"2007-07-08 05:24:00"
fde6407b-b396-40ae-a1e0-be329651c11a,invoice,8c34388c-7c17-4230-bc99-95d858cbf3ea,DP/2022/08/07/18156143,3110.24,3825.6,715.36,EUR,"2022-08-07 23:19:00"
8aad5a27-f2a4-453b-9a74-8b61d92d091d,invoice,8c34388c-7c17-4230-bc99-95d858cbf3ea,DP/2019/01/05/27459578,1356.74,1668.79,312.05,EUR,"2019-01-05 07:32:00"
30cdcb42-7f8b-4c5d-9e3a-b984a64df769,invoice,4d9132a2-680b-4c27-ae12-237fb880c700,DP/2015/07/09/25969595,2901.13,3568.39,667.26,EUR,"2015-07-09 20:35:00"
4f720787-3525-40b8-bd67-0ca5b5af1818,invoice,4d9132a2-680b-4c27-ae12-237fb880c700,DP/2019/11/04/50330097,2471.74,3040.24,568.5,EUR,"2019-11-04 05:58:00"
1ea8559e-f1fa-47d7-b5aa-cb6e121650fc,invoice,4d9132a2-680b-4c27-ae12-237fb880c700,DP/2007/01/11/28484701,1315.09,1617.56,302.47,EUR,"2007-01-11 14:00:00"
a55b34c7-d58d-4949-9bd0-ec73bbf21ca4,invoice,48a91e16-8fa8-4563-98f7-0e934a41e8e9,DP/2008/04/06/59406295,1253.26,1541.51,288.25,EUR,"2008-04-06 06:04:00"
f63d6b4f-d648-4179-9875-917a00f3fb9d,invoice,48a91e16-8fa8-4563-98f7-0e934a41e8e9,DP/2002/05/02/67103256,3123.52,3841.93,718.41,EUR,"2002-05-02 09:13:00"
59d33142-ad75-448d-af8e-c6e3e55b8be7,invoice,48a91e16-8fa8-4563-98f7-0e934a41e8e9,DP/2017/05/08/25871117,952.44,1171.5,219.06,EUR,"2017-05-08 21:08:00"
0e17a1a9-409a-414d-bfca-0bd9aa822c9a,invoice,ddb9185e-99d8-4713-af5e-d9e07124c6dc,DP/2007/12/07/87982994,785.18,965.77,180.59,EUR,"2007-12-07 07:27:00"
6c265e21-6076-41fb-af60-2f94a85a09ce,invoice,ddb9185e-99d8-4713-af5e-d9e07124c6dc,DP/2001/07/04/36241202,1498.45,1843.09,344.64,EUR,"2001-07-04 01:24:00"
692fb50e-a52b-479e-b0ee-56f4140d5c7a,invoice,ddb9185e-99d8-4713-af5e-d9e07124c6dc,DP/2011/06/09/22517155,378.84,465.97,87.13,EUR,"2011-06-09 03:53:00"
f0a3bcea-6a78-4119-b73b-ac87944408c5,invoice,0dd885bc-16ff-4d9e-9385-7c4a8ddfc917,DP/2003/11/12/21987692,3223.28,3964.63,741.35,EUR,"2003-11-12 22:34:00"
5d47b882-691e-40cb-87bf-70c6cc6632eb,invoice,0dd885bc-16ff-4d9e-9385-7c4a8ddfc917,DP/2008/09/12/70523149,2952.94,3632.12,679.18,EUR,"2008-09-12 14:11:00"
f0d0f28e-5b5d-4018-ac97-11cbb74aa8bc,invoice,0dd885bc-16ff-4d9e-9385-7c4a8ddfc917,DP/2010/01/08/73676860,3327.32,4092.6,765.28,EUR,"2010-01-08 11:15:00"
3fc499a9-5c00-428d-b798-9cd345a945f3,invoice,70ca2770-6d6e-47cc-8b4e-c9a0bd972606,DP/2020/01/06/43873357,2493.43,3066.92,573.49,EUR,"2020-01-06 05:01:00"
70f7fac3-9d5c-4365-832a-f59396f2d7c7,invoice,70ca2770-6d6e-47cc-8b4e-c9a0bd972606,DP/2006/09/01/24795666,1817.85,2235.96,418.11,EUR,"2006-09-01 16:36:00"
331f63d2-365f-42c6-8d84-03d31b411504,invoice,70ca2770-6d6e-47cc-8b4e-c9a0bd972606,DP/2007/07/05/86668228,1278.82,1572.95,294.13,EUR,"2007-07-05 02:24:00"
